FactID,GeografiaID,EstudianteID,TiempoID,TotalPrompts,SessionLengthMin,NumeroSesiones,ConsumoAguaEstimado,FactorConsumoLitros
8314,5,6,4,7,20.63,1,3.5,0.5
8315,7,18,127,8,24.53,1,4.0,0.5
8316,19,11,67,5,25.73,1,2.5,0.5
8317,5,3,46,6,13.0,1,3.0,0.5
8318,17,17,325,7,32.76,1,3.5,0.5
8319,8,5,345,2,11.83,1,1.0,0.5
8320,1,17,13,2,8.4,1,1.0,0.5
8321,2,18,64,4,9.06,1,2.0,0.5
8322,15,17,155,10,44.52,1,5.0,0.5
8323,20,4,55,1,4.41,1,0.5,0.5
8324,18,17,179,3,11.8,1,1.5,0.5
8325,11,17,16,2,6.27,1,1.0,0.5
8326,10,18,155,2,12.87,1,1.0,0.5
8327,4,15,156,4,17.9,1,2.0,0.5
8328,5,13,113,1,3.8,1,0.5,0.5
8329,4,15,215,5,11.97,1,2.5,0.5
8330,13,19,234,2,10.7,1,1.0,0.5
8331,13,16,351,5,23.78,1,2.5,0.5
8332,18,19,24,14,31.36,1,7.0,0.5
8333,2,12,8,17,44.98,1,8.5,0.5
8334,16,4,327,11,41.69,1,5.5,0.5
8335,1,18,212,10,25.18,1,5.0,0.5
8336,19,20,70,12,30.16,1,6.0,0.5
8337,9,15,106,6,13.18,1,3.0,0.5
8338,3,2,208,1,5.41,1,0.5,0.5
8339,7,20,324,9,20.37,1,4.5,0.5
8340,10,17,99,3,14.76,1,1.5,0.5
8341,1,16,140,11,25.53,1,5.5,0.5
8342,10,19,202,3,15.12,1,1.5,0.5
8343,9,18,41,2,8.52,1,1.0,0.5
8344,15,5,300,3,9.52,1,1.5,0.5
8345,15,10,86,8,17.91,1,4.0,0.5
8346,3,6,1,3,15.99,1,1.5,0.5
8347,5,15,217,4,21.74,1,2.0,0.5
8348,9,4,341,7,19.77,1,3.5,0.5
8349,9,20,210,2,9.08,1,1.0,0.5
8350,7,21,223,3,15.0,1,1.5,0.5
8351,12,10,216,4,20.44,1,2.0,0.5
8352,9,6,74,2,10.8,1,1.0,0.5
8353,6,2,340,3,8.53,1,1.5,0.5
8354,2,16,259,6,27.92,1,3.0,0.5
8355,9,17,313,15,35.93,1,7.5,0.5
8356,17,14,16,5,16.89,1,2.5,0.5
8357,1,15,129,11,50.12,1,5.5,0.5
8358,19,12,188,4,20.45,1,2.0,0.5
8359,6,16,119,13,45.28,1,6.5,0.5
8360,5,3,259,4,21.67,1,2.0,0.5
8361,2,14,317,4,13.94,1,2.0,0.5
8362,9,20,211,10,28.67,1,5.0,0.5
8363,14,19,215,2,11.48,1,1.0,0.5
8364,4,15,93,9,35.52,1,4.5,0.5
8365,4,21,241,3,17.92,1,1.5,0.5
8366,15,3,232,7,18.71,1,3.5,0.5
8367,8,17,287,8,27.01,1,4.0,0.5
8368,4,2,184,2,8.4,1,1.0,0.5
8369,16,10,102,4,13.55,1,2.0,0.5
8370,4,21,324,8,25.1,1,4.0,0.5
8371,16,16,332,22,68.83,1,11.0,0.5
8372,12,16,289,5,23.03,1,2.5,0.5
8373,16,15,42,12,55.56,1,6.0,0.5
8374,19,16,215,2,11.08,1,1.0,0.5
8375,8,19,136,3,7.75,1,1.5,0.5
8376,6,13,162,12,33.75,1,6.0,0.5
8377,10,21,337,1,3.23,1,0.5,0.5
8378,5,21,92,1,6.16,1,0.5,0.5
8379,18,16,6,8,26.32,1,4.0,0.5
8380,10,4,59,10,25.68,1,5.0,0.5
8381,10,8,360,7,17.51,1,3.5,0.5
8382,7,5,174,1,7.54,1,0.5,0.5
8383,18,21,307,6,19.82,1,3.0,0.5
8384,1,20,144,2,9.97,1,1.0,0.5
8385,7,1,356,6,14.53,1,3.0,0.5
8386,1,21,5,9,35.02,1,4.5,0.5
8387,15,20,19,2,10.9,1,1.0,0.5
8388,4,21,1,6,14.29,1,3.0,0.5
8389,20,11,83,3,17.03,1,1.5,0.5
8390,10,4,18,3,10.93,1,1.5,0.5
8391,9,18,264,2,11.38,1,1.0,0.5
8392,2,7,134,2,6.12,1,1.0,0.5
8393,14,17,280,8,16.95,1,4.0,0.5
8394,16,18,152,2,8.3,1,1.0,0.5
8395,1,9,296,17,84.96,1,8.5,0.5
8396,2,20,264,7,31.07,1,3.5,0.5
8397,7,18,157,9,30.24,1,4.5,0.5
8398,10,16,40,4,21.0,1,2.0,0.5
8399,20,18,230,8,28.73,1,4.0,0.5
8400,1,21,346,11,48.89,1,5.5,0.5
8401,13,17,338,3,16.21,1,1.5,0.5
8402,1,17,303,1,6.2,1,0.5,0.5
8403,5,16,232,7,27.01,1,3.5,0.5
8404,16,6,139,15,31.5,1,7.5,0.5
8405,15,13,251,10,32.47,1,5.0,0.5
8406,17,6,79,13,34.84,1,6.5,0.5
8407,16,16,7,1,1.34,1,0.5,0.5
8408,13,20,354,6,25.9,1,3.0,0.5
8409,11,5,139,6,18.66,1,3.0,0.5
8410,17,19,151,7,18.11,1,3.5,0.5
8411,17,1,114,11,44.36,1,5.5,0.5
8412,2,7,38,2,9.82,1,1.0,0.5
8413,13,5,217,1,4.12,1,0.5,0.5
8414,14,2,102,6,32.23,1,3.0,0.5
8415,11,19,298,1,5.64,1,0.5,0.5
8416,10,19,220,3,15.68,1,1.5,0.5
8417,3,19,75,5,23.45,1,2.5,0.5
8418,17,16,321,5,15.74,1,2.5,0.5
8419,15,21,171,6,31.18,1,3.0,0.5
8420,9,21,211,2,4.72,1,1.0,0.5
8421,10,16,259,1,2.0,1,0.5,0.5
8422,8,9,329,2,12.97,1,1.0,0.5
8423,13,12,349,2,8.47,1,1.0,0.5
8424,18,6,115,1,3.57,1,0.5,0.5
8425,5,18,168,3,16.43,1,1.5,0.5
8426,6,2,175,2,5.47,1,1.0,0.5
8427,17,17,222,1,4.32,1,0.5,0.5
8428,11,15,21,7,22.25,1,3.5,0.5
8429,20,15,196,12,58.27,1,6.0,0.5
8430,16,20,296,3,11.79,1,1.5,0.5
8431,9,20,187,1,3.41,1,0.5,0.5
8432,2,8,355,7,17.88,1,3.5,0.5
8433,5,18,281,13,28.98,1,6.5,0.5
8434,1,17,355,4,18.07,1,2.0,0.5
8435,4,17,8,17,51.82,1,8.5,0.5
8436,4,9,254,9,25.82,1,4.5,0.5
8437,3,10,46,12,61.59,1,6.0,0.5
8438,9,9,207,3,10.57,1,1.5,0.5
8439,12,18,184,2,6.5,1,1.0,0.5
8440,10,17,63,3,16.25,1,1.5,0.5
8441,2,11,161,2,11.36,1,1.0,0.5
8442,11,15,342,13,29.78,1,6.5,0.5
8443,10,17,250,2,11.15,1,1.0,0.5
8444,6,21,313,7,38.32,1,3.5,0.5
8445,18,21,14,9,25.7,1,4.5,0.5
8446,2,11,13,1,4.02,1,0.5,0.5
8447,2,14,44,6,20.49,1,3.0,0.5
8448,10,2,246,7,34.14,1,3.5,0.5
8449,16,7,292,2,9.71,1,1.0,0.5
8450,12,20,80,10,20.48,1,5.0,0.5
8451,1,21,167,7,30.67,1,3.5,0.5
8452,8,3,145,5,14.51,1,2.5,0.5
8453,16,6,346,5,17.85,1,2.5,0.5
8454,18,9,268,1,2.3,1,0.5,0.5
8455,13,9,48,1,4.24,1,0.5,0.5
8456,15,19,19,4,15.52,1,2.0,0.5
8457,12,20,90,3,13.33,1,1.5,0.5
8458,8,11,106,1,6.75,1,0.5,0.5
8459,10,11,357,4,19.79,1,2.0,0.5
8460,14,9,115,4,22.54,1,2.0,0.5
8461,5,21,118,6,27.19,1,3.0,0.5
8462,18,15,98,3,16.81,1,1.5,0.5
8463,19,1,52,5,13.05,1,2.5,0.5
8464,15,17,234,4,20.27,1,2.0,0.5
8465,6,17,232,7,33.79,1,3.5,0.5
8466,11,11,365,5,22.18,1,2.5,0.5
8467,11,7,17,3,16.05,1,1.5,0.5
8468,20,11,153,7,28.45,1,3.5,0.5
8469,20,11,188,11,36.93,1,5.5,0.5
8470,18,19,107,1,5.47,1,0.5,0.5
8471,18,19,259,4,12.93,1,2.0,0.5
8472,10,15,134,1,8.8,1,0.5,0.5
8473,2,13,164,20,42.93,1,10.0,0.5
8474,9,8,217,6,13.46,1,3.0,0.5
8475,14,21,351,11,51.06,1,5.5,0.5
8476,19,19,361,3,15.5,1,1.5,0.5
8477,10,18,156,5,22.63,1,2.5,0.5
8478,4,2,318,7,22.57,1,3.5,0.5
8479,6,21,356,4,13.5,1,2.0,0.5
8480,14,18,146,7,26.45,1,3.5,0.5
8481,4,17,65,24,50.44,1,12.0,0.5
8482,15,1,117,6,21.04,1,3.0,0.5
8483,16,10,366,10,21.4,1,5.0,0.5
8484,7,17,15,16,33.6,1,8.0,0.5
8485,17,17,147,5,12.94,1,2.5,0.5
8486,19,3,56,4,14.61,1,2.0,0.5
8487,19,20,306,5,19.88,1,2.5,0.5
8488,17,11,303,1,8.61,1,0.5,0.5
8489,6,5,49,3,8.87,1,1.5,0.5
8490,11,21,46,8,21.92,1,4.0,0.5
8491,16,19,126,8,29.45,1,4.0,0.5
8492,8,17,354,13,33.27,1,6.5,0.5
8493,11,17,134,2,13.99,1,1.0,0.5
8494,7,18,238,1,7.98,1,0.5,0.5
8495,19,17,232,6,22.58,1,3.0,0.5
8496,10,20,170,12,50.08,1,6.0,0.5
8497,9,16,339,4,16.06,1,2.0,0.5
8498,4,18,186,4,16.62,1,2.0,0.5
8499,15,7,54,3,12.14,1,1.5,0.5
8500,13,18,123,13,27.29,1,6.5,0.5
8501,2,14,363,13,27.55,1,6.5,0.5
8502,2,20,166,9,22.75,1,4.5,0.5
8503,16,18,299,16,37.07,1,8.0,0.5
8504,9,5,70,1,1.96,1,0.5,0.5
8505,13,1,72,3,10.12,1,1.5,0.5
8506,3,20,365,10,35.78,1,5.0,0.5
8507,9,16,333,1,8.7,1,0.5,0.5
8508,13,15,71,7,16.61,1,3.5,0.5
8509,2,18,49,13,42.79,1,6.5,0.5
8510,8,6,237,1,4.35,1,0.5,0.5
8511,9,15,4,13,46.31,1,6.5,0.5
8512,16,16,129,1,7.73,1,0.5,0.5
8513,2,19,92,2,10.79,1,1.0,0.5
8514,6,13,84,12,44.99,1,6.0,0.5
8515,8,15,362,4,17.43,1,2.0,0.5
8516,5,8,247,4,15.91,1,2.0,0.5
8517,9,12,252,18,55.24,1,9.0,0.5
8518,1,18,257,8,38.52,1,4.0,0.5
8519,9,11,115,2,7.83,1,1.0,0.5
8520,10,9,171,16,64.35,1,8.0,0.5
8521,4,21,309,1,5.85,1,0.5,0.5
8522,3,17,12,9,20.24,1,4.5,0.5
8523,10,17,101,5,19.63,1,2.5,0.5
8524,15,18,194,1,5.49,1,0.5,0.5
8525,11,17,120,3,11.42,1,1.5,0.5
8526,14,5,187,4,16.52,1,2.0,0.5
8527,6,20,350,8,35.15,1,4.0,0.5
8528,12,14,151,6,23.46,1,3.0,0.5
8529,13,14,118,1,4.0,1,0.5,0.5
8530,17,3,211,1,4.28,1,0.5,0.5
8531,16,16,113,3,10.76,1,1.5,0.5
8532,3,16,266,12,52.74,1,6.0,0.5
8533,2,16,306,5,18.38,1,2.5,0.5
8534,11,1,127,12,49.16,1,6.0,0.5
8535,9,3,145,4,9.11,1,2.0,0.5
8536,3,17,232,6,18.75,1,3.0,0.5
8537,18,10,87,9,20.25,1,4.5,0.5
8538,20,21,234,4,12.51,1,2.0,0.5
8539,15,19,170,1,6.95,1,0.5,0.5
8540,14,19,127,6,27.28,1,3.0,0.5
8541,2,1,67,1,5.27,1,0.5,0.5
8542,17,18,38,1,5.24,1,0.5,0.5
8543,8,19,330,3,16.17,1,1.5,0.5
8544,10,21,321,14,49.8,1,7.0,0.5
8545,18,18,318,12,29.69,1,6.0,0.5
8546,19,7,91,3,14.71,1,1.5,0.5
8547,8,8,208,6,17.59,1,3.0,0.5
8548,8,16,88,4,21.44,1,2.0,0.5
8549,3,18,122,9,33.55,1,4.5,0.5
8550,3,21,3,9,27.3,1,4.5,0.5
8551,12,10,190,3,19.11,1,1.5,0.5
8552,17,3,323,1,7.29,1,0.5,0.5
8553,4,16,32,4,16.0,1,2.0,0.5
8554,17,17,54,14,60.85,1,7.0,0.5
8555,14,14,112,5,28.64,1,2.5,0.5
8556,19,16,130,8,23.55,1,4.0,0.5
8557,9,21,283,2,8.29,1,1.0,0.5
8558,12,15,136,3,9.3,1,1.5,0.5
8559,5,16,85,2,10.01,1,1.0,0.5
8560,11,13,40,16,33.99,1,8.0,0.5
8561,20,20,65,10,45.79,1,5.0,0.5
8562,3,13,273,3,13.23,1,1.5,0.5
8563,15,15,322,1,4.54,1,0.5,0.5
8564,14,4,335,3,11.61,1,1.5,0.5
8565,11,17,350,6,14.32,1,3.0,0.5
8566,20,18,232,5,16.58,1,2.5,0.5
8567,8,18,22,4,20.47,1,2.0,0.5
8568,4,2,2,23,61.57,1,11.5,0.5
8569,12,9,288,8,34.05,1,4.0,0.5
8570,8,6,97,6,27.97,1,3.0,0.5
8571,6,18,154,2,6.94,1,1.0,0.5
8572,15,18,50,6,30.69,1,3.0,0.5
8573,12,17,256,3,14.1,1,1.5,0.5
8574,16,19,72,25,63.25,1,12.5,0.5
8575,16,1,36,6,18.4,1,3.0,0.5
8576,20,18,362,8,22.59,1,4.0,0.5
8577,20,17,338,3,14.05,1,1.5,0.5
8578,4,7,27,6,17.97,1,3.0,0.5
8579,11,19,361,1,3.05,1,0.5,0.5
8580,13,16,279,6,16.64,1,3.0,0.5
8581,9,11,303,1,4.25,1,0.5,0.5
8582,4,13,184,2,11.03,1,1.0,0.5
8583,12,18,92,7,15.44,1,3.5,0.5
8584,9,9,359,7,16.89,1,3.5,0.5
8585,13,18,303,8,18.42,1,4.0,0.5
8586,16,21,249,1,6.65,1,0.5,0.5
8587,6,1,56,1,1.8,1,0.5,0.5
8588,10,16,246,3,7.66,1,1.5,0.5
8589,13,4,180,1,7.79,1,0.5,0.5
8590,7,16,193,9,45.67,1,4.5,0.5
8591,19,9,61,1,7.9,1,0.5,0.5
8592,19,7,166,5,19.03,1,2.5,0.5
8593,17,20,300,2,11.43,1,1.0,0.5
8594,13,18,106,9,20.47,1,4.5,0.5
8595,13,18,209,11,35.41,1,5.5,0.5
8596,2,6,250,7,16.67,1,3.5,0.5
8597,10,14,212,4,17.63,1,2.0,0.5
8598,13,18,285,1,5.21,1,0.5,0.5
8599,9,9,96,1,3.88,1,0.5,0.5
8600,1,5,240,3,13.05,1,1.5,0.5
8601,14,9,135,5,22.66,1,2.5,0.5
8602,16,21,216,11,29.87,1,5.5,0.5
8603,20,10,125,4,19.54,1,2.0,0.5
8604,15,17,277,10,32.03,1,5.0,0.5
8605,1,11,263,10,34.96,1,5.0,0.5
8606,17,18,125,4,11.7,1,2.0,0.5
8607,13,6,216,9,28.2,1,4.5,0.5
8608,15,19,127,10,28.19,1,5.0,0.5
8609,16,19,67,1,3.46,1,0.5,0.5
8610,16,19,71,1,3.93,1,0.5,0.5
8611,2,7,227,5,13.49,1,2.5,0.5
8612,17,16,260,1,4.89,1,0.5,0.5
8613,11,16,119,1,4.78,1,0.5,0.5
8614,8,16,67,2,10.36,1,1.0,0.5
8615,20,16,265,5,13.56,1,2.5,0.5
8616,3,21,327,1,9.52,1,0.5,0.5
8617,12,20,135,7,19.11,1,3.5,0.5
8618,20,16,55,2,11.71,1,1.0,0.5
8619,16,7,277,5,23.37,1,2.5,0.5
8620,14,7,334,6,28.55,1,3.0,0.5
8621,16,17,122,12,38.19,1,6.0,0.5
8622,17,1,40,6,14.37,1,3.0,0.5
8623,11,7,158,12,25.41,1,6.0,0.5
8624,17,15,45,15,60.86,1,7.5,0.5
8625,19,7,196,10,28.49,1,5.0,0.5
8626,1,2,128,3,10.11,1,1.5,0.5
8627,12,21,191,3,11.77,1,1.5,0.5
8628,15,19,144,6,21.58,1,3.0,0.5
8629,18,11,239,1,6.11,1,0.5,0.5
8630,14,18,33,4,11.68,1,2.0,0.5
8631,1,14,175,1,3.59,1,0.5,0.5
8632,13,11,26,8,36.18,1,4.0,0.5
8633,15,15,22,4,15.53,1,2.0,0.5
8634,7,17,131,8,19.07,1,4.0,0.5
8635,15,8,356,2,10.99,1,1.0,0.5
8636,20,20,21,2,13.08,1,1.0,0.5
8637,10,19,206,1,2.35,1,0.5,0.5
8638,14,14,331,2,14.42,1,1.0,0.5
8639,6,17,248,1,1.29,1,0.5,0.5
8640,14,18,19,3,11.51,1,1.5,0.5
8641,12,15,142,3,14.35,1,1.5,0.5
8642,11,11,120,3,11.28,1,1.5,0.5
8643,20,17,233,5,27.46,1,2.5,0.5
8644,19,14,37,2,5.4,1,1.0,0.5
8645,2,5,101,3,13.48,1,1.5,0.5
8646,20,17,175,5,12.01,1,2.5,0.5
8647,1,15,177,2,11.85,1,1.0,0.5
8648,8,21,120,4,12.22,1,2.0,0.5
8649,14,21,105,3,8.1,1,1.5,0.5
8650,9,11,184,2,11.55,1,1.0,0.5
8651,2,9,90,4,13.13,1,2.0,0.5
8652,5,13,297,3,13.4,1,1.5,0.5
8653,8,20,143,4,22.8,1,2.0,0.5
8654,16,8,249,1,2.41,1,0.5,0.5
8655,16,17,84,4,11.38,1,2.0,0.5
8656,13,10,139,3,15.35,1,1.5,0.5
8657,20,18,300,5,13.73,1,2.5,0.5
8658,15,16,55,2,4.59,1,1.0,0.5
8659,1,17,116,7,22.31,1,3.5,0.5
8660,3,17,171,3,11.02,1,1.5,0.5
8661,6,4,340,7,21.1,1,3.5,0.5
8662,14,14,206,4,11.24,1,2.0,0.5
8663,4,20,285,3,12.91,1,1.5,0.5
8664,18,6,289,8,30.8,1,4.0,0.5
8665,15,15,332,1,8.07,1,0.5,0.5
8666,9,15,285,1,4.67,1,0.5,0.5
8667,18,1,115,1,7.73,1,0.5,0.5
8668,3,1,44,14,42.4,1,7.0,0.5
8669,10,5,324,6,16.79,1,3.0,0.5
8670,17,2,307,23,48.91,1,11.5,0.5
8671,7,6,328,1,6.06,1,0.5,0.5
8672,15,4,180,8,23.13,1,4.0,0.5
8673,1,5,47,1,6.08,1,0.5,0.5
8674,11,20,139,4,15.84,1,2.0,0.5
8675,17,20,226,20,51.62,1,10.0,0.5
8676,5,8,117,1,5.79,1,0.5,0.5
8677,7,18,273,2,11.3,1,1.0,0.5
8678,19,10,313,4,15.75,1,2.0,0.5
8679,15,21,222,2,11.38,1,1.0,0.5
8680,3,12,179,5,18.51,1,2.5,0.5
8681,15,18,78,4,16.16,1,2.0,0.5
8682,5,18,101,12,48.04,1,6.0,0.5
8683,12,21,113,10,43.98,1,5.0,0.5
8684,20,21,330,2,6.35,1,1.0,0.5
8685,5,13,351,1,6.11,1,0.5,0.5
8686,3,14,235,3,14.61,1,1.5,0.5
8687,9,5,79,1,7.26,1,0.5,0.5
8688,9,16,15,2,8.81,1,1.0,0.5
8689,7,19,130,2,11.98,1,1.0,0.5
8690,2,8,90,2,9.81,1,1.0,0.5
8691,16,19,190,6,16.65,1,3.0,0.5
8692,9,9,199,3,13.0,1,1.5,0.5
8693,13,21,208,2,13.75,1,1.0,0.5
8694,19,5,12,1,5.23,1,0.5,0.5
8695,20,17,87,15,45.63,1,7.5,0.5
8696,17,1,76,1,8.24,1,0.5,0.5
8697,6,18,49,3,12.6,1,1.5,0.5
8698,4,11,206,3,12.18,1,1.5,0.5
8699,1,15,85,1,4.58,1,0.5,0.5
8700,18,5,164,4,19.12,1,2.0,0.5
8701,19,10,33,1,1.46,1,0.5,0.5
8702,9,18,340,4,22.09,1,2.0,0.5
8703,13,15,306,11,32.08,1,5.5,0.5
8704,8,6,27,4,22.06,1,2.0,0.5
8705,13,19,268,5,24.75,1,2.5,0.5
8706,15,15,79,8,22.54,1,4.0,0.5
8707,11,17,94,1,1.11,1,0.5,0.5
8708,12,4,321,5,23.13,1,2.5,0.5
8709,14,19,251,4,11.98,1,2.0,0.5
8710,4,21,203,17,44.59,1,8.5,0.5
8711,1,20,357,6,30.28,1,3.0,0.5
8712,4,18,234,4,11.24,1,2.0,0.5
8713,19,20,71,6,30.89,1,3.0,0.5
8714,9,7,166,6,24.94,1,3.0,0.5
8715,10,16,364,4,21.51,1,2.0,0.5
8716,4,18,15,8,23.5,1,4.0,0.5
8717,20,16,200,1,1.88,1,0.5,0.5
8718,9,3,185,16,50.9,1,8.0,0.5
8719,13,15,197,4,9.0,1,2.0,0.5
8720,12,20,208,6,19.0,1,3.0,0.5
8721,11,15,346,6,30.25,1,3.0,0.5
8722,12,20,68,7,35.29,1,3.5,0.5
8723,18,18,316,9,33.08,1,4.5,0.5
8724,12,7,355,7,37.1,1,3.5,0.5
8725,16,2,217,6,27.55,1,3.0,0.5
8726,5,3,27,11,29.0,1,5.5,0.5
8727,20,15,137,3,16.86,1,1.5,0.5
8728,12,15,309,2,8.82,1,1.0,0.5
8729,11,6,68,15,33.96,1,7.5,0.5
8730,9,13,187,3,15.57,1,1.5,0.5
8731,18,19,211,6,24.85,1,3.0,0.5
8732,3,16,185,8,20.61,1,4.0,0.5
8733,20,11,77,5,18.23,1,2.5,0.5
8734,17,4,4,6,31.04,1,3.0,0.5
8735,14,16,111,11,27.81,1,5.5,0.5
8736,1,19,322,3,16.1,1,1.5,0.5
8737,17,16,216,4,20.27,1,2.0,0.5
8738,8,19,169,1,4.48,1,0.5,0.5
8739,5,19,72,12,48.0,1,6.0,0.5
8740,5,18,123,4,13.25,1,2.0,0.5
8741,9,15,266,6,20.04,1,3.0,0.5
8742,3,15,25,1,4.71,1,0.5,0.5
8743,19,10,122,4,17.56,1,2.0,0.5
8744,9,17,71,3,14.63,1,1.5,0.5
8745,18,15,48,5,22.29,1,2.5,0.5
8746,16,4,173,4,17.28,1,2.0,0.5
8747,1,9,269,6,24.64,1,3.0,0.5
8748,2,16,119,2,9.28,1,1.0,0.5
8749,14,21,159,5,17.04,1,2.5,0.5
8750,14,21,127,3,19.41,1,1.5,0.5
8751,1,15,324,6,26.78,1,3.0,0.5
8752,16,19,257,5,17.0,1,2.5,0.5
8753,15,14,83,12,47.22,1,6.0,0.5
8754,15,19,360,5,21.86,1,2.5,0.5
8755,12,15,128,4,16.74,1,2.0,0.5
8756,16,18,284,4,12.3,1,2.0,0.5
8757,14,17,88,3,7.49,1,1.5,0.5
8758,15,21,188,4,15.27,1,2.0,0.5
8759,15,19,316,3,11.36,1,1.5,0.5
8760,19,19,313,7,28.66,1,3.5,0.5
8761,8,7,305,11,29.49,1,5.5,0.5
8762,2,16,199,13,27.89,1,6.5,0.5
8763,2,18,20,1,3.03,1,0.5,0.5
8764,10,16,40,9,39.04,1,4.5,0.5
8765,3,8,199,7,22.04,1,3.5,0.5
8766,17,19,220,11,30.0,1,5.5,0.5
8767,8,4,336,2,12.96,1,1.0,0.5
8768,4,10,42,11,47.11,1,5.5,0.5
8769,14,20,139,15,44.61,1,7.5,0.5
8770,10,8,165,12,34.25,1,6.0,0.5
8771,1,21,267,15,42.87,1,7.5,0.5
8772,4,19,186,3,16.31,1,1.5,0.5
8773,1,17,74,2,9.6,1,1.0,0.5
8774,17,20,114,3,8.91,1,1.5,0.5
8775,17,16,109,1,8.34,1,0.5,0.5
8776,7,16,338,6,20.94,1,3.0,0.5
8777,20,20,149,6,15.04,1,3.0,0.5
8778,15,15,193,6,26.9,1,3.0,0.5
8779,13,16,35,20,59.17,1,10.0,0.5
8780,2,19,286,5,27.47,1,2.5,0.5
8781,19,18,187,1,6.27,1,0.5,0.5
8782,13,7,172,7,33.96,1,3.5,0.5
8783,11,8,289,3,16.98,1,1.5,0.5
8784,15,17,148,15,31.98,1,7.5,0.5
8785,10,18,363,5,17.37,1,2.5,0.5
8786,9,7,64,3,15.97,1,1.5,0.5
8787,9,17,231,4,16.14,1,2.0,0.5
8788,20,20,315,12,32.73,1,6.0,0.5
8789,1,4,155,5,18.78,1,2.5,0.5
8790,17,10,229,3,13.39,1,1.5,0.5
8791,12,21,363,8,40.62,1,4.0,0.5
8792,10,21,26,3,16.09,1,1.5,0.5
8793,5,13,121,1,3.13,1,0.5,0.5
8794,18,18,88,1,5.3,1,0.5,0.5
8795,15,16,82,4,15.18,1,2.0,0.5
8796,6,16,316,5,11.21,1,2.5,0.5
8797,7,16,154,9,45.12,1,4.5,0.5
8798,17,17,54,7,28.26,1,3.5,0.5
8799,6,3,229,2,7.28,1,1.0,0.5
8800,8,11,235,1,1.62,1,0.5,0.5
8801,12,18,224,3,10.79,1,1.5,0.5
8802,14,9,100,2,11.31,1,1.0,0.5
8803,12,18,346,6,20.41,1,3.0,0.5
8804,10,20,147,15,43.4,1,7.5,0.5
8805,20,21,245,6,23.42,1,3.0,0.5
8806,15,6,309,1,5.13,1,0.5,0.5
8807,7,9,167,4,19.95,1,2.0,0.5
8808,9,9,102,3,13.5,1,1.5,0.5
8809,10,4,352,1,2.99,1,0.5,0.5
8810,10,8,133,2,8.58,1,1.0,0.5
8811,16,16,21,1,2.08,1,0.5,0.5
8812,7,18,237,3,11.94,1,1.5,0.5
8813,5,20,229,2,6.24,1,1.0,0.5
8814,3,16,224,2,6.85,1,1.0,0.5
8815,18,15,228,9,32.4,1,4.5,0.5
8816,11,16,307,1,2.38,1,0.5,0.5
8817,15,15,12,4,15.28,1,2.0,0.5
8818,20,15,268,8,27.63,1,4.0,0.5
8819,5,11,15,3,10.99,1,1.5,0.5
8820,12,6,44,7,20.64,1,3.5,0.5
8821,4,17,19,6,31.78,1,3.0,0.5
8822,15,19,207,2,10.19,1,1.0,0.5
8823,9,12,232,1,1.58,1,0.5,0.5
8824,7,14,216,3,17.46,1,1.5,0.5
8825,10,20,133,12,26.69,1,6.0,0.5
8826,13,15,187,2,11.72,1,1.0,0.5
8827,8,14,89,9,33.15,1,4.5,0.5
8828,12,19,225,8,23.45,1,4.0,0.5
8829,19,19,7,4,13.76,1,2.0,0.5
8830,1,13,207,10,41.91,1,5.0,0.5
8831,16,16,352,11,28.57,1,5.5,0.5
8832,17,15,91,4,17.85,1,2.0,0.5
8833,18,18,324,14,64.61,1,7.0,0.5
8834,11,16,362,3,17.85,1,1.5,0.5
8835,18,16,266,4,10.73,1,2.0,0.5
8836,7,16,276,6,30.48,1,3.0,0.5
8837,18,11,133,6,22.09,1,3.0,0.5
8838,8,17,64,9,33.92,1,4.5,0.5
8839,6,6,37,1,2.6,1,0.5,0.5
8840,7,18,274,3,11.07,1,1.5,0.5
8841,10,7,34,4,18.63,1,2.0,0.5
8842,11,20,210,7,19.26,1,3.5,0.5
8843,13,8,231,21,48.36,1,10.5,0.5
8844,9,21,160,8,32.04,1,4.0,0.5
8845,7,20,258,9,27.47,1,4.5,0.5
8846,9,17,203,11,41.4,1,5.5,0.5
8847,13,6,113,1,4.27,1,0.5,0.5
8848,3,19,352,2,10.11,1,1.0,0.5
8849,3,4,112,26,64.94,1,13.0,0.5
8850,1,15,67,1,5.41,1,0.5,0.5
8851,20,20,253,6,31.58,1,3.0,0.5
8852,2,2,115,8,37.31,1,4.0,0.5
8853,3,5,152,2,5.9,1,1.0,0.5
8854,15,21,108,7,29.94,1,3.5,0.5
8855,6,15,286,8,22.65,1,4.0,0.5
8856,13,18,365,6,14.88,1,3.0,0.5
8857,1,20,200,1,7.44,1,0.5,0.5
8858,20,7,302,3,9.68,1,1.5,0.5
8859,19,17,201,11,39.52,1,5.5,0.5
8860,1,12,116,6,14.12,1,3.0,0.5
8861,2,21,241,2,13.58,1,1.0,0.5
8862,15,21,292,4,22.11,1,2.0,0.5
8863,14,20,365,3,10.19,1,1.5,0.5
8864,19,6,350,2,6.2,1,1.0,0.5
8865,11,20,326,7,30.79,1,3.5,0.5
8866,15,3,261,6,19.05,1,3.0,0.5
8867,6,7,239,2,14.06,1,1.0,0.5
8868,20,2,282,7,15.69,1,3.5,0.5
8869,9,14,178,8,19.89,1,4.0,0.5
8870,5,13,227,1,5.61,1,0.5,0.5
